user,intent_num
C타입 충전기를 사용할 수 있는 공간이 있나요?,21
매장에 공용 충전 스테이션이 있나요?,21
충전이 가능한 서비스는 별도로 제공되나요?,21
휴대폰 충전을 위한 어댑터나 케이블을 대여해 주시나요?,21
"8핀, C타입, 마이크로 5핀 모두 구비되어 있나요?",21
충전기를 직접 가져오면 매장에서 충전할 수 있을까요?,21
"긴급 상황이라 충전기가 필요한데, 대여 가능할까요?",21
충전기를 제공하는 서비스가 있다면 어떤 기종을 지원하나요?,21
충전 공간은 어디에 위치해 있나요?,21
매장 충전기 사용 시 제한 시간이 있나요?,21
주차 가능한가요?,21
주차장 있어?,21
차 댈 곳 있어?,21
주변에 차 댈 곳 있어?,21
그러면 주변 주차장은 있어?,21
매장 방문하면 무료 주차 시간이 얼마나 되나요?,21
주차 요금은 어떻게 되나요?,21
주차장 이용이 무료인가요?,21
주차가 가능한 공간이 매장 근처에 있나요?,21
주차장이 매장과 가까운가요?,21
주차장은 어디에 위치해 있나요?,21
매장 주차장의 운영 시간이 어떻게 되나요?,21
대형 차량도 주차할 수 있나요?,21
주차 공간이 넉넉한지 알고 싶어요.,21
주차장에 주차 가능한 차량 높이 제한이 있나요?,21
무료 주차 시간 이후 요금은 어떻게 계산되나요?,21
주차 쿠폰이나 할인 혜택이 제공되나요?,21
주차를 예약하거나 사전 신청해야 하나요?,21
주차장이 혼잡한 시간대는 언제인가요?,21
주차 가능 여부를 사전에 확인할 수 있는 방법이 있나요?,21
