user,intent_num
쿠폰은 어떻게 받을 수 있나요?,17
쿠폰은 어떻게 해야 받을 수 있나요?,17
쿠폰을 받을 수 있는 방법이 있나요?,17
쿠폰 발급 조건이 있나요?,17
쿠폰을 받으려면 어떻게 해야 하나요?,17
쿠폰을 받기 위한 조건이 있나요?,17
쿠폰은 특정 금액 이상 구매해야 받을 수 있나요?,17
쿠폰은 매장에서 받을 수 있나요?,17
도장을 몇 개 찍어야 쿠폰을 받을 수 있나요?,17
스탬프를 모으면 어떤 쿠폰을 받을 수 있나요?,17
도장 이벤트는 어떻게 참여하나요?,17
현재 진행 중인 도장 프로모션이 있나요?,17
도장을 찍어서 받을 수 있는 쿠폰 종류를 알려주세요.,17
도장을 몇 번 찍어야 혜택을 받을 수 있나요?,17
스탬프 도장을 찍는 기준은 어떻게 되나요?,17
도장을 모으려면 어떤 메뉴를 주문해야 하나요?,17
도장 적립 기준이 궁금해요.,17
발급된 쿠폰은 어디에서 사용할 수 있나요?,17
도장을 다 모으면 바로 쿠폰이 발급되나요?,17
쿠폰을 발급받으려면 몇 개의 도장이 필요한가요?,17
도장 적립은 배달 주문에서도 가능한가요?,17
도장 이벤트에 참여하면 쿠폰 외에 다른 혜택도 있나요?,17
"스탬프 도장은 누적되나요, 아니면 리셋되나요?",17
도장을 모으면 받을 수 있는 쿠폰 혜택은 무엇인가요?,17
도장 이벤트는 언제까지 진행되나요?,17
스탬프 도장을 모두 채운 후 쿠폰은 자동으로 발급되나요?,17
쿠폰은 어떻게 받을 수 있나요?,17
쿠폰을 받으려면 어떻게 하나요?,17
쿠폰은 어떻게 사용하나요?,17
쿠폰은 어디에 사용하나요?,17
쿠폰 사용 방법을 알려주세요.,17
쿠폰은 온라인과 오프라인에서 모두 사용 가능한가요?,17
쿠폰 사용 시 제한 사항이 있나요?,17
쿠폰 사용 조건이 있나요?,17
쿠폰은 특정 상품에만 사용할 수 있나요?,17
쿠폰 사용 시 제한 사항이 있나요?,17
쿠폰은 여러 장을 동시에 사용할 수 있나요?,17
쿠폰은 특정 기간 동안만 사용할 수 있나요?,17
현재 진행 중인 할인 이벤트가 있나요?,18
할인 이벤트가 지금 진행 중인가요?,18
현재 진행 중인 프로모션이 있나요?,18
지금 받을 수 있는 할인 혜택이 있나요?,18
현재 적용 가능한 프로모션이 있나요?,18
할인 이벤트를 확인할 수 있나요?,18
지금 참여할 수 있는 이벤트가 있나요?,18
현재 적용 중인 이벤트는 어떤 것들이 있나요?,18
현재 받을 수 있는 할인 혜택이 있나요?,18
진행 중인 이벤트를 알려주세요.,18
현재 진행 중인 이벤트는 언제까지 하나요?,18
이벤트 종료 날짜가 언제인가요?,18
현재 진행 중인 할인 기간은 언제까지인가요?,18
이벤트가 언제 끝나는지 알고 싶어요.,18
이벤트 기간이 얼마나 남았나요?,18
이벤트 마감일은 언제인가요?,18
현재 이벤트 종료일이 정해져 있나요?,18
할인 이벤트 마감일을 알려주세요.,18
프로모션은 언제 끝나나요?,18
이벤트 종료 날짜를 확인할 수 있나요?,18
상점과 직접 통화할 수 있을까요?,19
사장님과 통화할 수 있나요?,19
매장 담당자와 연락할 방법이 있나요?,19
매장 관리자에게 직접 문의할 수 있나요?,19
상점 담당자와 통화하려면 어떻게 해야 하나요?,19
가게에 직접 대화할 수 있는 방법이 있나요?,19
매장 담당자에게 이메일을 보낼 수 있나요?,19
상점 전화 연결이 가능한 시간대는 언제인가요?,19
매장 관리자와 실시간 채팅이 가능한가요?,19
상점과 직접 연결할 수 있는 서비스가 있나요?,19
상점 관리자와 직접 대화가 가능한가요?,19
사장님과 연결해 주세요.,19
사장님과 직접 연락할 수 있는지 알고 싶어요.,19
가게에 직접 연결 가능한가요?,19
매장에 직접 연결 가능한가요?,19
가게로 연결해주세요,19
매장으로 연결해주세요,19
사장님한테 연결 가능한가요?,19
문의할게 있는데 직원한테 연결해주세요,19
직원 문의 가능할까요?,19
배달비는 얼마인가요?,8
배달 금액은 얼마인가요?,8
배달비 얼마야?,8
강남역인데 배달비 늘어나?,8
거기 배달비 얼마나 들려나,8
배달비는 얼마인가요?,8
최소 주문 금액이 정해져 있나요?,8
지역별로 배달비가 달라지나요?,8
배달비가 추가로 부과되는 경우가 있나요?,8
배달비는 주문 금액에 따라 달라지나요?,8
최소 주문 금액 미만일 경우 배달이 가능한가요?,8
특정 이벤트나 프로모션으로 배달비가 할인되나요?,8
배달비는 어떻게 계산되나요?,8
배달비와 최소 주문 금액은 어디에서 확인할 수 있나요?,8
배달비가 무료인 지역은 어디인가요?,8
최소 주문 금액을 충족하지 못하면 어떻게 되나요?,8
배달비를 절약할 수 있는 방법이 있나요?,8
배달비가 무료인 특별 이벤트가 진행 중인가요?,8
최소 주문 금액은 상품 가격만 포함되나요?,8
배달비는 거리나 시간에 따라 달라지나요?,8
멤버십 서비스가 있나요? 가입하면 어떤 혜택이 있나요?,15
멤버십 프로그램이 따로 있나요? 있다면 어떤 혜택이 포함되나요?,15
멤버십 가입 시 받을 수 있는 혜택에 대해 알고 싶어요.,15
"멤버십 서비스가 제공된다면, 가입하면 어떤 점이 좋은가요?",15
VIP 멤버십 같은 특별한 서비스가 있나요?,15
멤버십 회원이 되면 어떤 추가 혜택을 누릴 수 있나요?,15
"정기적으로 이용하려고 하는데, 멤버십 옵션이 있는지 궁금합니다.",15
"멤버십 가입비가 있다면, 그만큼 어떤 혜택을 받을 수 있나요?",15
신규 멤버십 가입 시 제공되는 특별한 혜택이 있나요?,15
멤버십에 가입하면 할인 혜택이 제공되나요?,15
멤버십을 유지하면 장기적으로 어떤 혜택이 있는지 알고 싶어요.,15
멤버십 회원만 이용할 수 있는 서비스나 기능이 있나요?,15
"멤버십은 어떤 조건으로 가입할 수 있고, 혜택은 무엇인가요?",15
"멤버십이 무료인지, 아니면 유료인지 궁금합니다.",15
정회원과 비회원의 혜택 차이에 대해 알려주세요.,15
멤버십 가입 이벤트를 하고 있다면 어떤 혜택이 포함되나요?,15
멤버십 서비스의 유효 기간과 갱신 정책이 어떻게 되나요?,15
멤버십 가입 시 받을 수 있는 추가 포인트나 적립 혜택이 있나요?,15
멤버십 가입 후 바로 혜택을 받을 수 있는 건가요?,15
멤버십 등급에 따라 혜택이 다른가요? 그렇다면 어떤 차이가 있나요?,15
멤버십 해지 후에도 유지되는 혜택이 있나요?,15
현재 진행 중인 할인 이벤트가 있나요?,18
현재 진행 중인 할인 이벤트가 있나요?,18
이번 달에 적용 가능한 프로모션이나 할인 혜택이 있나요?,18
이벤트 정보는 어디에서 확인할 수 있나요?,18
지금 이용 가능한 특별 할인이나 프로모션이 있나요?,18
신규 고객을 위한 특별 이벤트가 진행 중인가요?,18
멤버십 회원 전용 할인 이벤트가 있나요?,18
특정 상품이나 서비스에 대한 할인 혜택이 제공되나요?,18
할인 이벤트의 종료일이 언제인지 알고 싶어요.,18
계절별 프로모션이나 세일 행사가 있나요?,18
현재 적용할 수 있는 쿠폰 코드나 프로모션 코드가 있나요?,18
다음 이벤트가 언제 시작되는지 알 수 있을까요?,18
이번 주 한정으로 제공되는 할인이나 특별 혜택이 있나요?,18
할인 이벤트의 적용 조건이나 제한 사항을 알고 싶어요.,18
특정 기간 동안 적용되는 프로모션이 있다면 알려주세요.,18
생일 또는 기념일에 사용할 수 있는 특별 혜택이 있나요?,18
이벤트 상품이 특정 수량 이상 구매 시 추가 할인 혜택이 있나요?,18
기간 한정 프로모션에 대해 더 알고 싶어요.,18
할인 이벤트에 참여하려면 어떻게 해야 하나요?,18
특별 프로모션이 특정 시간대에만 적용되나요?,18
정기적으로 열리는 할인 행사나 이벤트 일정이 있나요?,18
주문 취소하고 싶어,20
주문한 내역을 취소하려면 어떻게 하나요?,20
주문 변경 절차에 대해 안내받을 수 있을까요?,20
주문을 취소할 수 있는 기간은 어떻게 되나요?,20
주문 후 변경 가능한 항목이 무엇인가요?,20
주문 취소 요청은 어디에서 할 수 있나요?,20
결제가 완료된 주문도 취소가 가능한가요?,20
주문 취소 시 환불 절차는 어떻게 진행되나요?,20
배달 상태에 따라 주문 취소가 가능한지 궁금합니다.,20
주문 변경 시 추가 요금이 발생하나요?,20
주문 변경이 가능한 시간 제한이 있나요?,20
취소된 주문의 환불은 얼마나 걸리나요?,20
취소 요청이 거절될 수도 있나요? 이유가 무엇인지 알고 싶어요.,20
주문 취소/변경 상태를 확인하려면 어디로 문의하면 되나요?,20
취소 요청 후 다시 주문을 되돌릴 수 있나요?,20
주문 취소 시 할인 혜택이 유지되나요?,20
주문 변경해줘,20
개수 변경해줘,20
아 잘못 주문했다. 취소해줘,20
잘못 주문했는데 어떻게 바꿀 수 있어?,20
메뉴 변경해줘,20
변경 가능해?,20
주문한 내역을 취소하려면 어떻게 하나요?,20
영업시간 연장이 가능한 날이 있나요?,20
특별한 날에 영업시간을 연장하는 경우가 있나요?,20
공휴일에는 영업시간이 더 길게 운영되나요?,20
연장된 영업시간에 대한 공지는 어디서 확인할 수 있나요?,20
특정 이벤트가 있을 때 영업시간이 연장되나요?,20
주말이나 특정 요일에 영업시간이 더 길게 운영되나요?,20
특별 요청 시 영업시간 연장이 가능할까요?,20
영업시간이 연장되면 서비스 이용이 더 가능한가요?,20
영업시간이 늘어나기도 해?,20
영업시간 연장이 가능한 날이 있나요?,20
가장 가까운 버스 정류장은 어디에 있나요?,20
대중교통으로 갈 수 있는 방법을 알려주세요.,20
목적지까지 지하철 환승은 몇 번 해야 하나요?,20
마포구에서 대중교통으로 몇 분 정도 걸릴지 알려주세요.,20
가장 빠르게 가는 대중교통 경로는 무엇인가요?,20
버스 정류장에서 목적지까지 걸어가는 거리도 알려줄 수 있나요?,20
매장에서 가장 가까운 지하철역은 어디인가요?,20
지하철을 타고 가려면 어느 역에서 내려야 하나요?,20
근처에 어떤 랜드마크가 있나요?,20
근처에 어떤 랜드마크가 있나요?,20
여기에서 가장 가까운 랜드마크가 무엇인가요?,20
이곳 주변에 가볼 만한 유명한 장소가 있나요?,20
근처 랜드마크까지는 어떻게 가야 하나요?,20
이 지역에서 가장 인기 있는 관광 명소가 어디인가요?,20
근처 랜드마크의 운영 시간은 어떻게 되나요?,20
랜드마크 근처에 주차장이 있나요?,20
랜드마크까지 대중교통으로 이동하려면 어떤 방법이 있나요?,20
추천할 만한 랜드마크가 이 근처에 있나요?,20
랜드마크까지의 거리가 얼마나 되나요?,20
이곳에서 걸어서 갈 수 있는 랜드마크가 있나요?,20
주변 랜드마크 입장료는 얼마인가요?,20
랜드마크 근처에 식사할 수 있는 좋은 장소가 있나요?,20
가족과 함께 방문하기 좋은 랜드마크를 추천해 주세요.,20
사진 찍기 좋은 근처 랜드마크가 있나요?,20
역사적인 랜드마크가 이 근처에 있는지 궁금합니다.,20
자연경관이 아름다운 랜드마크를 추천받을 수 있을까요?,20
근처 랜드마크의 특별 행사나 이벤트가 있나요?,20
가장 가까운 랜드마크까지 택시로 얼마나 걸리나요?,20
어린이 의자가 있을까요?,20
장애인을 위한 화장실 시설이 준비되어 있나요?,20
유모차를 대여할 수 있나요?,20
장애인을 위한 주차 공간이 제공되나요?,20
어린이 놀이 공간이 따로 마련되어 있나요?,20
점자 안내판이나 음성 안내 서비스가 있나요?,20
휠체어 사용이 가능한 출입구가 있나요?,20
시설 내에 수유실이나 기저귀 교환대가 있나요?,20
유모차를 가지고 이동하기 편한가요?,20
장애인 전용 좌석이 제공되나요?,20
어린이를 위한 특별한 메뉴가 있나요?,20
장애인을 위한 전용 엘리베이터가 설치되어 있나요?,20
어린이와 함께 방문 시 편리한 시설이 있나요?,20
휠체어 대여 서비스가 제공되나요?,20
어린이 전용 화장실이 있나요?,20
장애인을 위한 보조 서비스가 있나요?,20
시설 내에서 휠체어로 이동하기 편리한가요?,20
어린이를 위한 안전 시설이 설치되어 있나요?,20
점자 메뉴나 음성 서비스가 제공되나요?,20
장애인을 위한 출입구 경사로가 있나요?,20
와이파이 사용 가능한가요?,20
여기 와이파이 비밀번호가 있나요?,20
와이파이는 무료로 제공되나요?,20
와이파이 연결 방법을 알려주세요.,20
와이파이 신호가 약한데 도움을 받을 수 있을까요?,20
와이파이 비밀번호를 어디에서 확인할 수 있나요?,20
고객 전용 와이파이가 있나요?,20
와이파이는 모든 공간에서 사용 가능한가요?,20
와이파이 연결이 안 될 때 어떻게 해야 하나요?,20
와이파이 제공 시간에 제한이 있나요?,20
와이파이를 사용하려면 따로 등록이 필요한가요?,20
와이파이 속도는 어느 정도인가요?,20
와이파이를 사용하는 데 추가 비용이 발생하나요?,20
와이파이 접속 제한이 걸릴 경우 어떻게 해결할 수 있나요?,20
"와이파이가 모두에게 제공되나요, 아니면 특정 고객만 사용 가능한가요?",20
와이파이를 사용할 수 없는 공간도 있나요?,20
와이파이와 관련된 공지사항은 어디에서 확인할 수 있나요?,20
화장실이 어디에 있나요?,20
고객용 화장실을 이용할 수 있나요?,20
화장실 위치를 안내받고 싶어요.,20
남녀 구분 화장실이 따로 있나요?,20
화장실은 몇 층에 있나요?,20
화장실 이용 시간에 제한이 있나요?,20
화장실이 잠겨 있을 때는 어떻게 해야 하나요?,20
화장실 열쇠가 필요한 경우 어디에서 받을 수 있나요?,20
기저귀 교환대가 있는 화장실인가요?,20
화장실 근처에 추가 시설이 있나요?,20
화장실 상태가 좋지 않을 때 누구에게 알리면 되나요?,20
화장실은 무료로 이용할 수 있나요?,20
화장실 안에 비누와 휴지가 준비되어 있나요?,20
화장실 출입구가 별도로 표시되어 있나요?,20
화장실 청소 시간은 언제인가요?,20
화장실을 이용하려면 직원에게 문의해야 하나요?,20
외부 고객도 화장실을 사용할 수 있나요?,20
화장실 이용 관련 공지는 어디에서 확인할 수 있나요?,20
죄송하지만 혹시 아이폰 충전 잠깐 가능할까요?,20
8핀 충전기인데 사용 가능할까요?,20
매장에서 충전기를 대여해 주시나요?,20
안드로이드 충전기는 구비되어 있나요?,20
테이블 옆에 충전 포트가 설치되어 있나요?,20
매장에 무선 충전기가 있나요?,20
"혹시 배터리가 거의 없는데, 잠깐 충전할 수 있을까요?",20
C타입 충전기를 사용할 수 있는 공간이 있나요?,20
매장에 공용 충전 스테이션이 있나요?,20
충전이 가능한 서비스는 별도로 제공되나요?,20
휴대폰 충전을 위한 어댑터나 케이블을 대여해 주시나요?,20
"8핀, C타입, 마이크로 5핀 모두 구비되어 있나요?",20
충전기를 직접 가져오면 매장에서 충전할 수 있을까요?,20
"긴급 상황이라 충전기가 필요한데, 대여 가능할까요?",20
충전기를 제공하는 서비스가 있다면 어떤 기종을 지원하나요?,20
충전 공간은 어디에 위치해 있나요?,20
매장 충전기 사용 시 제한 시간이 있나요?,20
주차 가능한가요?,20
주차장 있어?,20
차 댈 곳 있어?,20
주변에 차 댈 곳 있어?,20
그러면 주변 주차장은 있어?,20
매장 방문하면 무료 주차 시간이 얼마나 되나요?,20
주차 요금은 어떻게 되나요?,20
주차장 이용이 무료인가요?,20
주차가 가능한 공간이 매장 근처에 있나요?,20
주차장이 매장과 가까운가요?,20
주차장은 어디에 위치해 있나요?,20
매장 주차장의 운영 시간이 어떻게 되나요?,20
대형 차량도 주차할 수 있나요?,20
주차 공간이 넉넉한지 알고 싶어요.,20
주차장에 주차 가능한 차량 높이 제한이 있나요?,20
무료 주차 시간 이후 요금은 어떻게 계산되나요?,20
주차 쿠폰이나 할인 혜택이 제공되나요?,20
주차를 예약하거나 사전 신청해야 하나요?,20
주차장이 혼잡한 시간대는 언제인가요?,20
주차 가능 여부를 사전에 확인할 수 있는 방법이 있나요?,20
너 누구야?,20
뭐하는 애야?,20
너 사람 아니지?,20
너 뭐야?,20
지금 나랑 대화하고 있는 거야?,20
너는 AI야?,20
내가 뭐라고 부르면 돼?,20
너 이름이 뭐야?,20
여기서 뭐하는 거야?,20
너 말투가 이상한데?,20
"너는 사람이야, 기계야?",20
너랑 대화할 수 있어?,20
나랑 얘기하는 중이니?,20
뭘 할 수 있는지 말해봐.,20
나 도와줄 수 있어?,20
"내가 궁금한 게 있는데, 알려줄래?",20
왜 이렇게 말이 느려?,20
너 진짜 똑똑하네.,20
답변이 왜 그래?,20
너한테 뭐 물어보면 다 대답해줘?,20
혼자서 뭘 할 수 있는데?,20
내가 너한테 말해도 되는 거야?,20
너 왜 대답이 없어?,20
다른 사람하고도 이렇게 말하니?,20
너도 실수해?,20
너랑 친구 할 수 있어?,20
기분은 어때?,20
나 심심한데 뭐 재밌는 얘기해봐.,20
너는 몇 살이야?,20
오늘 날씨 좀 알려줘.,20
"안녕, 너 누구야?",20
"안녕하세요, 어디에 쓰이는 거예요?",20
너랑 이야기할 수 있나요?,20
뭐든 물어봐도 되는 거야?,20
"좋은 아침, 너도 일찍 일어났니?",20
오늘 하루 잘 지냈어?,20
나 심심한데 너랑 얘기해도 돼?,20
너는 대체 누구야?,20
어떻게 나한테 답변하는 거야?,20
뭐든 알려줄 수 있어?,20
지금 나한테 집중하고 있어?,20
나한테 뭐 도와줄 수 있니?,20
너도 대화 연습 중이야?,20
오늘 기분은 어때?,20
내가 바보 같아 보이니?,20
나랑 농담 하나 할래?,20
무슨 일을 도와줄 수 있어?,20
바쁜데 빨리 대답해줘!,20
나한테 관심이 있는 것 같네.,20
"고마워, 너 잘하네.",20
나 말고 다른 사람도 도와주니?,20
어떻게 그렇게 빨리 답해?,20
"이봐, 너 진짜 똑똑한 거 맞아?",20
나랑 대화하는 게 재밌어?,20
내 말 이해하고 있는 거야?,20
"반가워, 너랑 친해질 수 있을까?",20
잘 지내고 있어?,20
"그거 아니야, 너 잘못 알고 있는 것 같은데?",20
"안녕, 너랑 얘기 좀 해도 돼?",20
"반가워, 너 뭐하는 봇이야?",20
오늘 기분은 어때?,20
나랑 친구할래?,20
너 지금 바쁘니?,20
뭐 할 줄 아는지 알려줘.,20
나한테 할 말 있어?,20
"잘 모르겠어, 너 도와줄래?",20
너랑 얘기하니까 재밌다.,20
너도 심심해 보이네.,20
나한테 왜 이렇게 친절해?,20
나랑 계속 이야기해줄 수 있어?,20
웃긴 이야기 하나 해줘.,20
나한테 노래 추천해줄 수 있어?,20
여기에 사람이 아니라 봇이 있어서 신기하네.,20
내가 틀린 말 했어?,20
날 놀리려고 그러는 거 아니지?,20
너도 답답할 때 있어?,20
나 지금 졸린데 잠 깨우는 얘기 해줘.,20
왜 이렇게 똑똑해 보여?,20
내가 말하는 게 재밌어?,20
나를 기억하고 있어?,20
너 이름 알려줘.,20
뭐 재미있는 얘깃거리 없어?,20
다른 사람은 너한테 뭐라고 물어보니?,20
"나 심심해, 너랑 뭐 할까?",20
지금 나한테 집중해줄래?,20
내 말에 답변 안 해줄 거야?,20
나 좀 위로해줘.,20
"똑같은 말만 하는 것 같은데, 괜찮니?",20
"기분 나쁘지 않니, 너한테 계속 질문만 해서?",20
사람처럼 말하는 것 같아서 신기해.,20
나중에 또 너한테 질문해도 돼?,20
"안녕, 오늘도 좋은 하루 보내!",20
대답 왜 이렇게 느려?,20
이거 진짜 사람이랑 하는 대화 아니야?,20
나 이거 잘못 눌렀어.,20
이런 거 대답 못하지?,20
여보세요?,20
뭔가 이상한데?,20
대답 좀 똑바로 해봐.,20
이거 끄는 법 알려줘.,20
다른 사람 바꿔줘.,20
"아니, 그게 아니라니까.",20
그냥 내가 알아서 할게.,20
"아, 진짜 뭐야 이거.",20
"됐고, 사람 바꿔줘.",20
내가 원하는 대답이 아니야.,20
너 왜 이렇게 멍청해?,20
이런 거 말고 다른 거 알려줘.,20
"나 지금 급한데, 빨리 좀 해줘.",20
내가 뭐라고 말했는지 알아?,20
"됐어, 꺼져.",20
이거 어떻게 끄는 거야?,20
나 그냥 재미로 해본 거야.,20
너 진짜 쓸모없다.,20
뭐라고? 다시 말해봐.,20
내 말 무시하는 거야?,20
이거 진짜 귀찮게 하네.,20
"야, 사람 어디 있어?",20
다른 거 말해봐.,20
너 지금 나랑 장난하는 거야?,20
이거 계속 해야 돼?,20
대답이 왜 그래?,20
나랑 농담 좀 해줘봐.,20
"하하, 너 좀 웃기네.",20
무슨 봇이 이래?,20
잘 모르겠으면 가만히 있어.,20
"됐다, 고마워.",20
내가 뭐라고 했는지 너 기억해?,20
이거 어떻게 리셋하죠?,20
지금 몇 시인가요?,20
내 말 인식되고 있는거야?,20
대답을 안해,20
뭐라는거야,20
말을 제대로 못 알아듣네,20
지금 듣고 있긴 한 거야?,20
뭐라고 했어? 다시 말해봐,20
답답해 죽겠네,20
그냥 사람 연결해줘,20
이거 고장난 거 아니야?,20
아예 못 알아듣고 있네,20
대화가 안 되네,20
도대체 무슨 말을 하는 거야?,20
너 지금 뭐하라는 거야?,20
