user,intent_num
수표 결제가 허용됩니까?,6
기프트 바우처 사용이 가능한가요?,6
계좌이체 가능합니까?,6
애플페이 사용 가능한가요?,6
모바일 결제 되나요?,6
QR코드 결제 가능해요?,6
교통카드 되나요?,6
오늘 영업 종료 시간이 몇 시인가요?,7
영업 시간이 몇 시인가요?,7
몇시부터 시작하시나요?,7
언제까지 영업하시나요?,7
영업 시간을 알 수 있나요?,7
영업 시간 알려줄래,7
가게 영업시간 알려줘,7
몇시부터 몇시까지 운영하시나요?,7
오늘 영업 종료 시간 알려줄래?,7
영업 종료 시간 알려줘,7
몇시까지 영업하는지 알려줄래?,7
몇시부터 시작하는지 알려줄래?,7
영업 시간이 어떻게 돼?,7
가게 영업 시간 알려줄 수 있어?,7
매장 영업 시간이 어떻게 되나요?,7
가게 언제까지 영업하나요,7
매장 영업 시간 알려줘,7
영업시간 몇시까지 인가요?,7
매장 운영 시간 알려줘,7
몇시까지 운영해?,7
가게 몇시까지 운영하는지 말해줘,7
영업시간 어떻게 되나요?,7
영업시간은 언제부터 언제까지인가요?,7
영업시간이 몇시부터 몇시까지인지 알 수 있나요?,7
영업시간이 언제부터 언제까지인지 정확하게 알 수 있나요?,7
영업시간이 자세하게 어떻게 되는지 알 수 있나요?,7
영업시간은 몇시부터 몇시까지로 기재되어 있나요?,7
영업시간은 몇시부터인가요?,7
영업시간은 언제 인가요?,7
영업시간을 알 수 있나요?,7
가게 영업 언제까지 해?,7
영업시간 언제까지야?,7
영업시간 알려줄 수 있니?,7
매장 영업시간이 어떻게 돼?,7
가게 영업시간이 어떻게 되는지 말해줄 수 있니?,7
오늘 영업 시간 알려줘.,7
오늘 영업 시작은 몇 시야?,7
오늘 몇 시까지 운영해?,7
오늘 몇 시에 영업 마감해?,7
가게 운영 시간 알려줄래?,7
가게 몇 시에 열어?,7
영업 끝나는 시간 알려줘.,7
오늘 몇 시에 가게 닫아?,7
영업 시작과 종료 시간이 언제야?,7
오늘 몇 시에 문 닫아?,7
오늘 몇 시에 영업 시작해?,7
영업 종료 시간 알려줄래?,7
영업 마감 시간 알려줘.,7
가게 운영 시간은 언제야?,7
오늘 가게 문 닫는 시간은?,7
매장 운영 시간 알려줘.,7
매장 여는 시간은 언제야?,7
영업 시작 시간 알려줘.,7
오늘 가게 문 여는 시간은?,7
매장 열고 닫는 시간은?,7
수요일 영업 시작 시간이 언제야?,8
토요일 몇 시에 마감해?,8
화요일 매장 운영 시간은 몇 시부터야?,8
월요일 매장 여는 시간 알려줘.,8
일요일에 가게 문 닫는 시간은?,8
수요일 몇 시부터 운영해?,8
금요일 몇 시부터 운영해?,8
목요일 몇 시에 문 열어?,8
월요일 영업 시작 시간이 언제야?,8
토요일 영업 시간 알려줄래?,8
일요일 영업 끝나는 시간은?,8
일요일 운영 시간이 몇 시부터야?,8
토요일 매장 여는 시간 알려줘.,8
일요일 매장 여는 시간 알려줘.,8
금요일 영업시간 언제야?,8
수요일 몇 시까지 열려 있어?,8
목요일 영업 시작 시간이 언제야?,8
목요일 매장 운영 시간은 몇 시부터야?,8
일요일 매장 운영 시간은 몇 시부터야?,8
월요일 몇 시에 문 닫아?,8
목요일 몇 시에 문 닫아?,8
토요일 영업 시작은 몇 시부터야?,8
화요일 영업 시작은 몇 시부터야?,8
수요일 영업 종료 시간이 언제야?,8
금요일에 몇 시부터 영업해?,8
화요일 영업 시작 시간이 언제야?,8
월요일 운영 시간이 몇 시부터야?,8
화요일 영업시간 언제야?,8
화요일 매장 여는 시간 알려줘.,8
수요일 영업 시작은 몇 시부터야?,8
화요일 몇 시부터 운영해?,8
수요일 몇 시에 문 닫아?,8
토요일 영업 끝나는 시간은?,8
토요일 몇 시에 문 열어?,8
금요일에 가게 문 닫는 시간은?,8
월요일 몇 시부터 운영해?,8
금요일 영업 시간 알려줄래?,8
토요일 몇 시까지 열려 있어?,8
금요일 매장 운영 시간은 몇 시부터야?,8
화요일 몇 시에 가게 열어?,8
화요일 몇 시에 문 열어?,8
월요일 영업 종료 시간이 언제야?,8
토요일 영업 종료 시간이 언제야?,8
목요일에 매장 운영 시간은 언제야?,8
일요일 몇 시부터 운영해?,8
화요일 영업 종료 시간이 언제야?,8
수요일 영업 시간 알려줄래?,8
월요일 영업 마감은 몇 시야?,8
수요일에 매장 운영 시간은 언제야?,8
월요일 영업 시간 알려줄래?,8
일요일 몇 시까지 열려 있어?,8
토요일 영업 마감은 몇 시야?,8
토요일 운영 시간이 몇 시부터야?,8
일요일 몇 시에 문 열어?,8
수요일 영업 끝나는 시간은?,8
목요일에 몇 시부터 영업해?,8
화요일 몇 시까지 열려 있어?,8
월요일에 가게 문 닫는 시간은?,8
화요일에 가게 문 닫는 시간은?,8
일요일 영업 시작은 몇 시부터야?,8
목요일 영업 끝나는 시간은?,8
토요일 몇 시부터 운영해?,8
일요일 몇 시에 마감해?,8
금요일 영업 시작 시간이 언제야?,8
목요일에 가게 문 닫는 시간은?,8
월요일 영업시간 언제야?,8
금요일 몇 시까지 열려 있어?,8
화요일 몇 시에 마감해?,8
목요일 운영 시간이 몇 시부터야?,8
화요일 운영 시간이 몇 시부터야?,8
수요일 영업은 몇 시에 시작해?,8
금요일 영업 시작은 몇 시부터야?,8
토요일 몇 시에 문 닫아?,8
일요일 몇 시에 문 닫아?,8
일요일 영업 마감은 몇 시야?,8
금요일 영업 끝나는 시간은?,8
목요일 영업은 몇 시에 시작해?,8
토요일에 몇 시부터 영업해?,8
금요일 몇 시에 마감해?,8
목요일 몇 시에 가게 열어?,8
월요일 영업 끝나는 시간은?,8
월요일에 매장 운영 시간은 언제야?,8
일요일 영업 종료 시간이 언제야?,8
수요일 몇 시에 마감해?,8
금요일 영업은 몇 시에 시작해?,8
월요일 매장 운영 시간은 몇 시부터야?,8
수요일 몇 시에 가게 열어?,8
월요일 몇 시에 문 열어?,8
화요일에 몇 시부터 영업해?,8
수요일에 몇 시부터 영업해?,8
월요일 영업은 몇 시에 시작해?,8
월요일 몇 시에 가게 열어?,8
목요일 매장 여는 시간 알려줘.,8
일요일 영업은 몇 시에 시작해?,8
수요일 매장 여는 시간 알려줘.,8
금요일에 매장 운영 시간은 언제야?,8
수요일 영업 마감은 몇 시야?,8
목요일 영업 종료 시간이 언제야?,8
화요일 영업 마감은 몇 시야?,8
토요일 영업은 몇 시에 시작해?,8
화요일 영업시간 언제야?,8
월요일 영업 몇시에 해?,8
월요일 영업 시간 말해봐,8
월요일에 가게 문 여는 시간은?,8
월요일에 가게 문 언제 열어,8
월요일에 가게 문 언제 닫냐,8
월요일 매장 영업시간 말해봐,8
월요일에 가게 갈건데 언제 열고 닫아,8
월요일 매장 열고 닫는 시간 알려줘,8
월요일에 매장 갈 예정이니까 시간 좀 알려줘,8
월요일 가게 시간 알려줘,8
월요일 매장 영업 시간 언제냐?,8
혹시 월요일에 언제 열어요?,8
혹시 월요일에 언제 닫나요?,8
혹시 월요일 영업 시간 알 수 있나요?,8
"아, 월요일 영업 시간 언제임?",8
월요일에 몇시부터 몇시까지 영업해요?,8
월요일에 정해진 영업 시간 알려줄래요?,8
월요일에 영업 시간 나와 있는게 있나요?,8
"아, 화요일 영업 시간 언제임?",8
화요일에 몇 시부터 몇 시까지 영업해요?,8
화요일에 정해진 영업 시간 알려줄래요?,8
화요일에 영업 시간 나와 있는게 있나요?,8
화요일 매장 운영 시간 확인 가능?,8
화요일에 가게 언제까지 열어?,8
화요일 영업 시작과 마감 시간 좀 알려줘.,8
화요일에 몇 시부터 몇 시까지 운영해?,8
화요일 영업 마감 시간은 몇 시야?,8
화요일 영업 종료 시간이 궁금해요.,8
화요일 영업 시작 시간은 언제부터야?,8
화요일 가게 문 여는 시간이 어떻게 돼?,8
화요일 운영 시작 시간 좀 확인해줘.,8
화요일에 가게 문 닫는 시간은?,8
화요일 영업 시간대를 확인해줄 수 있어?,8
화요일 매장 오픈과 마감 시간 알려줘.,8
화요일에 가게 몇 시에 문 열어?,8
화요일 영업 시작은 몇 시부터?,8
화요일 영업 종료 시간은 몇 시인지?,8
화요일에 몇 시부터 몇 시까지 운영돼?,8
"아, 수요일 영업 시간 언제임?",8
수요일에 몇 시부터 몇 시까지 영업해요?,8
수요일에 정해진 영업 시간 알려줄래요?,8
수요일에 영업 시간 나와 있는게 있나요?,8
수요일 매장 운영 시간 확인 가능?,8
수요일에 가게 언제까지 열어?,8
수요일 영업 시작과 마감 시간 좀 알려줘.,8
수요일에 몇 시부터 몇 시까지 운영해?,8
수요일 영업 마감 시간은 몇 시야?,8
수요일 영업 종료 시간이 궁금해요.,8
수요일 영업 시작 시간은 언제부터야?,8
수요일 가게 문 여는 시간이 어떻게 돼?,8
수요일 운영 시작 시간 좀 확인해줘.,8
수요일에 가게 문 닫는 시간은?,8
수요일 영업 시간대를 확인해줄 수 있어?,8
수요일 매장 오픈과 마감 시간 알려줘.,8
수요일에 가게 몇 시에 문 열어?,8
수요일 영업 시작은 몇 시부터?,8
수요일 영업 종료 시간은 몇 시인지?,8
수요일에 몇 시부터 몇 시까지 운영돼?,8
"아, 목요일 영업 시간 언제임?",8
목요일에 몇 시부터 몇 시까지 영업해요?,8
목요일에 정해진 영업 시간 알려줄래요?,8
목요일에 영업 시간 나와 있는게 있나요?,8
목요일 매장 운영 시간 확인 가능?,8
목요일에 가게 언제까지 열어?,8
목요일 영업 시작과 마감 시간 좀 알려줘.,8
목요일에 몇 시부터 몇 시까지 운영해?,8
목요일 영업 마감 시간은 몇 시야?,8
목요일 영업 종료 시간이 궁금해요.,8
목요일 영업 시작 시간은 언제부터야?,8
목요일 가게 문 여는 시간이 어떻게 돼?,8
목요일 운영 시작 시간 좀 확인해줘.,8
목요일에 가게 문 닫는 시간은?,8
목요일 영업 시간대를 확인해줄 수 있어?,8
목요일 매장 오픈과 마감 시간 알려줘.,8
목요일에 가게 몇 시에 문 열어?,8
목요일 영업 시작은 몇 시부터?,8
목요일 영업 종료 시간은 몇 시인지?,8
목요일에 몇 시부터 몇 시까지 운영돼?,8
"아, 금요일 영업 시간 언제임?",8
금요일에 몇 시부터 몇 시까지 영업해요?,8
금요일에 정해진 영업 시간 알려줄래요?,8
금요일에 영업 시간 나와 있는게 있나요?,8
금요일 매장 운영 시간 확인 가능?,8
금요일에 가게 언제까지 열어?,8
금요일 영업 시작과 마감 시간 좀 알려줘.,8
금요일에 몇 시부터 몇 시까지 운영해?,8
금요일 영업 마감 시간은 몇 시야?,8
금요일 영업 종료 시간이 궁금해요.,8
금요일 영업 시작 시간은 언제부터야?,8
금요일 가게 문 여는 시간이 어떻게 돼?,8
금요일 운영 시작 시간 좀 확인해줘.,8
금요일에 가게 문 닫는 시간은?,8
금요일 영업 시간대를 확인해줄 수 있어?,8
금요일 매장 오픈과 마감 시간 알려줘.,8
금요일에 가게 몇 시에 문 열어?,8
금요일 영업 시작은 몇 시부터?,8
금요일 영업 종료 시간은 몇 시인지?,8
금요일에 몇 시부터 몇 시까지 운영돼?,8
"아, 토요일 영업 시간 언제임?",8
토요일에 몇 시부터 몇 시까지 영업해요?,8
토요일에 정해진 영업 시간 알려줄래요?,8
토요일에 영업 시간 나와 있는게 있나요?,8
토요일 매장 운영 시간 확인 가능?,8
토요일에 가게 언제까지 열어?,8
토요일 영업 시작과 마감 시간 좀 알려줘.,8
토요일에 몇 시부터 몇 시까지 운영해?,8
토요일 영업 마감 시간은 몇 시야?,8
토요일 영업 종료 시간이 궁금해요.,8
토요일 영업 시작 시간은 언제부터야?,8
토요일 가게 문 여는 시간이 어떻게 돼?,8
토요일 운영 시작 시간 좀 확인해줘.,8
토요일에 가게 문 닫는 시간은?,8
토요일 영업 시간대를 확인해줄 수 있어?,8
토요일 매장 오픈과 마감 시간 알려줘.,8
토요일에 가게 몇 시에 문 열어?,8
토요일 영업 시작은 몇 시부터?,8
토요일 영업 종료 시간은 몇 시인지?,8
토요일에 몇 시부터 몇 시까지 운영돼?,8
"아, 일요일 영업 시간 언제임?",8
일요일에 몇 시부터 몇 시까지 영업해요?,8
일요일에 정해진 영업 시간 알려줄래요?,8
일요일에 영업 시간 나와 있는게 있나요?,8
일요일 매장 운영 시간 확인 가능?,8
일요일에 가게 언제까지 열어?,8
일요일 영업 시작과 마감 시간 좀 알려줘.,8
일요일에 몇 시부터 몇 시까지 운영해?,8
일요일 영업 마감 시간은 몇 시야?,8
일요일 영업 종료 시간이 궁금해요.,8
일요일 영업 시작 시간은 언제부터야?,8
일요일 가게 문 여는 시간이 어떻게 돼?,8
일요일 운영 시작 시간 좀 확인해줘.,8
일요일에 가게 문 닫는 시간은?,8
일요일 영업 시간대를 확인해줄 수 있어?,8
일요일 매장 오픈과 마감 시간 알려줘.,8
일요일에 가게 몇 시에 문 열어?,8
일요일 영업 시작은 몇 시부터?,8
일요일 영업 종료 시간은 몇 시인지?,8
일요일에 몇 시부터 몇 시까지 운영돼?,8
주말에 가게 열어요?,9
주말 영업 여부 좀 알려줘.,9
주말마다 쉬나요?,9
공휴일에도 운영합니까?,9
공휴일에는 문 여나요?,9
빨간날에 쉬나요?,9
주말에 운영 시간 알려줄래요?,9
공휴일에는 몇 시에 문 닫아요?,9
주말에 영업 시작 시간은 언제인가요?,9
정기적으로 쉬는 날은 언제입니까?,9
가게는 주말마다 문 여나요?,9
정기 휴무일은 며칠입니까?,9
공휴일마다 쉬는지 알려줘.,9
공휴일엔 언제까지 영업해요?,9
주말 운영 일정 알려줄래요?,9
정기적으로 쉬는 요일이 있나요?,9
공휴일마다 운영 시간 달라지나요?,9
정기 휴일 알려줄 수 있어요?,9
정기적인 쉬는 날이 언제입니까?,9
공휴일엔 쉬나요?,9
빨간날에 가게 문 여나요?,9
공휴일엔 가게 영업해요?,9
정기 휴무 날짜 확인 부탁드립니다.,9
주말마다 문 닫나요?,9
공휴일마다 운영이 달라져요?,9
정기 휴일이 정해져 있나요?,9
주말마다 영업하나요?,9
공휴일엔 몇 시까지 열려요?,9
주말에 영업 시간이 정해져 있습니까?,9
정기 휴무일 확인하고 싶어요.,9
정기적인 휴무 요일은요?,9
빨간날에도 문 열어요?,9
주말마다 운영하나요?,9
공휴일 운영 여부 좀 알려줘.,9
정기 휴일은 언제입니까?,9
공휴일엔 쉬는지 알고 싶어요.,9
공휴일엔 언제부터 영업하나요?,9
정기 휴무 요일을 확인하고 싶어요.,9
공휴일엔 문 닫나요?,9
정기적으로 쉬는 요일은 언제인가요?,9
주말마다 쉬는 날이 있나요?,9
공휴일엔 영업 시간이 달라지나요?,9
빨간날마다 운영하나요?,9
공휴일 운영이 일정한가요?,9
정기적으로 쉬는 날짜는 언제입니까?,9
공휴일 영업 여부 확인하고 싶어요.,9
주말 영업 시간 알려줄래요?,9
정기 휴일은 언제 쉬나요?,9
공휴일엔 몇 시에 문 열어요?,9
정기적인 영업 중단 날짜는?,9
공휴일마다 운영이 달라지나요?,9
정기적으로 문 닫는 날은?,9
공휴일엔 운영을 안 하나요?,9
빨간날엔 몇 시에 문 닫나요?,9
공휴일엔 쉬는지 알고 싶어요.,9
주말마다 운영하나요?,9
정기 휴무 날짜가 정해져 있나요?,9
정기적인 휴무일이 있나요?,9
공휴일 운영 시간을 알고 싶어요.,9
빨간날에도 운영하나요?,9
공휴일마다 문 여는 시간 달라져요?,9
주말 영업 여부 알려줘요.,9
주말에도 운영하시나요?,9
주말 운영 여부 알 수 있나요?,9
주말에 언제 쉬나요?,9
주말 이틀 전부 쉬나요?,9
휴일 알려줄 수 있어?,9
정기 휴무가 있나요?,9
정기적으로 쉬는 때 있나요?,9
주기적으로 쉬는 날이 있는지 알려줄래?,9
정기 휴무일 알려줄래?,9
정기 휴무 있어?,9
주기적으로 쉬는 때는 언제야?,9
정기 휴무 있는지 알 수 있어?지,9
공휴일에도 운영하시나요?,9
공휴일 운영 하나요?,9
공휴일은 운영하는지 알려줄래?,9
공휴일 언제 쉬나요?,9
빨간날 쉬어?,9
공휴일에 운영하는지 알 수 있나요?,9
공휴일에 운영해?,9
신사동 까지 배달 가능한가요?,10
어디까지 배달 되는지 알려줘,10
배달 가능한 지역을 알려줄 수 있나요?,10
배달 되는 지역 말해줘,10
가게에서 어디까지 배달 돼?,10
배달 되는 지역을 알려줄 수 있어?,10
여기까지 배달 가능한가요?,10
배달 되는 지역을 알려줄래?,10
배달 어디까지 가능한지 알려줄래?,10
배달 되는 지역이 어디인가요?,10
주문하려는데 배달 가능한 지역인지 확인해 주세요.,10
지금 주문하려고 하는데 여기 배달되나요?,10
제가 사는 곳이 배달 가능 지역인지 알아봐 주세요.,10
배달 가능 지역인지 확인 좀 부탁드려요.,10
여기로 배달 가능한지 알려주시겠어요?,10
배달 가능한지 확인하고 주문하려고 합니다.,10
제가 주문하려는 곳으로 배달이 가능한가요?,10
지금 주문할 수 있는 배달 가능 지역인지 알려주세요.,10
주문할 건데 이 주소로 배달이 되나요?,10
주문 전 배달 가능 여부를 확인해 주세요.,10
배달 가능한지 확인 후 주문하려고 해요.,10
배달 가능 지역인지 체크해 주시겠어요?,10
"여기가 배달 가능한지 알려주세요, 주문하려고 해요.",10
주문 전에 배달 가능 여부를 확인하고 싶습니다.,10
지금 위치에서 주문할 수 있나요?,10
배달 가능한 지역인지 먼저 확인 부탁드려요.,10
여기 배달되는지 확인 후 주문할게요.,10
주문하려고 하는데 배달 가능한지 궁금해요.,10
배달 권역인지 확인 부탁드립니다.,10
배달 가능 지역인지 확인해 주시면 주문하겠습니다.,10
배달 가능 지역을 알려줄 수 있나요?,10
배달 가능한 지역이 어디인가요?,10
제가 있는 곳에서 배달 가능한가요?,10
배달 가능 범위가 어떻게 되나요?,10
배달 서비스가 제공되는 지역이 궁금해요.,10
현재 위치에서 배달 가능한지 알고 싶어요.,10
배달 가능 지역을 확인하려면 어떻게 해야 하나요?,10
배달 가능 범위를 알려주세요.,10
동대문까지 배달이 가능한가요?,10
배달 가능한 거리 기준이 있나요?,10
배달 가능한 반경은 몇 km인가요?,10
제 위치에서 배달이 가능한지 알려주세요.,10
매장에서 배달할 수 있는 최대 거리는 몇 km인가요?,10
배달 가능 여부를 어떻게 확인할 수 있나요?,10
강남역으로 배달 가능한가요?,10
이 주소로 배달이 되나요?,10
서울역 근처로도 배달하시나요?,10
잠실 지역은 배달 가능 지역인가요?,10
여의도에 배달이 되나요?,10
홍대 근처는 배달 가능 지역인가요?,10
배달 가능 지역을 지도에서 확인할 수 있나요?,10
특정 지역으로 배달이 가능한가요?,10
매장에서 몇 km까지 배달 가능한지 알고 싶어요.,10
배달 가능 지역 목록이 있나요?,10
제가 있는 곳으로 배달 가능한지 확인 부탁드립니다.,10
역삼동은 배달 가능 지역인가요?,10
마포구 쪽으로도 배달되나요?,10
분당까지 배달이 가능하나요?,10
성수동 근처로 배달 가능한지 궁금해요.,10
배달 가능한 지역이 어디인가요?,10
배달 되는 곳 어디까지야?,10
배달 되는 곳을 알려줄 수 있어?,10
배달 되는 지역 알려줄 수 있나요?,10
배달 주문 가능한 지역 어디인지 알 수 있어?,10
배달 가능한 지역 어디까지야?,10
어디까지 배달 되는지 알려주라,10
배달 가능한 범위가 정해져 있나요?,10
배달비는 얼마인가요?,11
배달비 얼마인지 알려줄래?,11
배달비가 따로 있나요?,11
배달 비용 알려줄래?,11
배달 시키려는데 배달비 얼마야?,11
배달팁이 따로 있나요?,11
배달팁은 얼마인가요?,11
배달팁이 얼마야?,11
배달 비용 알려줄 수 있나요?,11
배달비를 알려줄 수 있나요?,11
배달팁을 알려줄 수 있나요?,11
최소 주문 금액은 얼마인가요?,11
최소 주문 금액이 있나요?,11
최소 주문 금액을 알려줘,11
최소 주문 금액이 얼마인지 알 수 있을까?,11
최소 주문 금액을 알려줘,11
배달주문하려면 최소한으로 시켜야하는 금액이 얼마야?,11
배달시키려면 얼마나 시켜야해?,11
배달 시킬건데 최소 주문금액은 얼마야?,11
배달 주문시 최소 주문 금액은 얼마인지 알려줄래?,11
배달 시킬 때 얼마나 시켜야하는지 알려줘,11
배달비는 얼마인가요?,11
최소 주문 금액은 얼마부터 가능한가요?,11
배달하려면 최소 얼마를 주문해야 하나요?,11
배달비가 어떻게 책정되나요?,11
최소 주문 금액 기준을 알려주세요.,11
배달비 포함 가격을 알 수 있을까요?,11
배달비와 최소 주문 금액이 궁금해요.,11
배달비는 거리에 따라 달라지나요?,11
배달비는 따로 부과되나요?,11
최소 주문 금액이 정해져 있나요?,11
배달비와 최소 주문 금액 조건을 알려주세요.,11
배달비는 무료인가요?,11
배달하려면 얼마 이상 주문해야 하나요?,11
무료 배달 조건이 있나요?,11
배달비가 지역마다 다른가요?,11
최소 주문 금액이 충족되지 않으면 어떻게 되나요?,11
배달비와 관련된 세부 사항을 알고 싶어요.,11
배달비는 결제 시 포함되나요?,11
배달비 할인 혜택이 있나요?,11
최소 주문 금액을 충족해야만 배달이 가능한가요?,11
> 전화로 예약할 수 있나요?,12
> 온라인으로 예약할 수 있나요?,12
전화 예약 가능한가요?,12
예약 가능한가요?,12
예약 되나요?,12
예약 주문 가능한가요?,12
예약 주문 되나요?,12
전화 예약 되나요?,12
전화 예약 가능한지 알려줄래?,12
예약 가능한지 알려줄래?,12
온라인 예약 가능한가요?,12
온라인 예약 되나요?,12
온라인으로 예약 가능할까요?,12
온라인으로 예약 되는지 알려줄래?,12
전화로 예약 되나요?,12
온라인 예약 여부 알려줄래요?,12
온라인 예약 돼?,12
전화 예약 돼?,12
전화 또는 온라인으로 예약 되나요?,12
전화 또는 온라인으로 예약 가능한가요?,12
예약을 변경하려면 어떻게 해야 하나요?,13
예약 변경 절차를 알려줄래?,13
예약 변경 어떻게 해?,13
예약 변경하려면 어떻게 해야하는지 알려줘,13
예약 바꿀 수 있을까?,13
예약 변경 가능한지 알려줘,13
예약한거 바꾸고 싶어,13
예약 변경 어떻게 하는지 알려줄 수 있니?,13
예약 변경 절차를 알 수 있을까?,13
예약한거 바꾸고 싶은데 어떻게 해야해,13
예약을 취소하려면 어떻게 해야 하나요?,13
예약 취소 절차 알려줘,13
예약을 취소하려면 뭐 해야 하나요?,13
예약을 취소하고 싶어요,13
예약을 취소하려면 어떻게 해야하는지 알려줄래요?,13
예약 취소 절차를 알 수 있을까요?,13
예약을 취소할 수 있나요?,13
예약 취소 가능한가요?,13
아까 예약했는데 취소할 수 있을까?,13
예약 취소 방법을 알려줄 수 있나요?,13
지금 가면 대기 시간이 얼마나 되나요?,14
지금 가면 얼마나 기다려야 하나요?,14
현재 대기시간을 알 수 있을까요?,14
지금 매장 대기시간이 얼마나 되나요?,14
대기 시간이 있나요?,14
지금 가면 얼마나 기다리는지 알 수 있나요?,14
현재 대기시간 알려줄래요?,14
혹시 대기열이 있나요?,14
가면 바로 주문할 수 있나요?,14
가서 주문하면 얼마나 기다려야 할까요?,14
혹시 지금 가면 기다려야 하나요?,14
얼마나 기다려야 주문 할 수 있을지 알려줄래?,14
주문 대기 시간을 알려줘,14
지금 매장에 가면 대기 시간이 긴가요?,14
지금 방문하면 대기 없이 바로 입장할 수 있나요?,14
대기 시간이 길어질 가능성이 있나요?,14
지금 방문하면 몇 분 정도 기다려야 할까요?,14
예약 없이 가면 기다려야 하나요?,14
실시간 대기 현황을 확인할 수 있나요?,14
상점의 정확한 주소를 알려주세요.,15
상점 주소를 알고 싶어,15
매장이 어디 있는지 알려줄래?,15
매장 위치를 알 수 있을까요?,15
상점 위치를 알 수 있을까요?,15
상점이 어디에 있는지 알려줘,15
가게 위치 알려줘,15
가게가 어디에 있는지 알 수 있을까?,15
상점의 정확한 주소가 어떻게 돼?,15
매장의 정확한 주소가 어떻게 되나요?,15
가게의 정확한 주소를 알 수 있나요?,15
상점의 위치가 궁금해요,15
매장의 위치를 알고 싶어요,15
가게 주소를 알려주시겠어요?,15
상점 위치 안내 부탁드려요,15
가게가 있는 곳이 어디예요?,15
가게 위치 확인하고 싶어요,15
가게가 어느 지역에 있는지 알 수 있나요?,15
상점의 위치를 자세히 알고 싶어요,15
상점 주소 알려줄 수 있나요?,15
매장은 어디에 있나요?,15
도로명 주소를 알 수 있나요?,15
방문하려면 어디로 가야하나요?,15
찾아가려는데 주소 알려주세요,15
매장 방문을 위한 주소를 알 수 있나요?,15
여기가 어디니?,15
가게 주소를 알 수 있나요?,15
가게는 어디에 있나요?,15
매장은 어디쯤에 위치하나요?,15
매장은 어디에 위치해있나요?,15
좌석 수가 얼마나 되나요?,16
매장에 좌석이 몇 개나 있나요?,16
식당 좌석수가 얼마나 되나요?,16
좌석이 몇 개나 있는지 알려줄래?,16
매장에 앉을 자리가 얼마나 있나요?,16
식당 좌석 수가 궁금해요.,16
좌석이 몇 개인지 확인할 수 있나요?,16
매장의 좌석 수용 능력이 어떻게 되나요?,16
가게에서 앉을 수 있는 자리가 몇 개나 있나요?,16
매장 좌석 수가 몇 개인지 알려주세요.,16
테이블이 몇 개나 있나요?,16
상점에 식탁이 몇 개나 있어요?,16
가게에 테이블이 얼마나 있는지 알려줄래요?,16
가게에 있는 테이블 수가 궁금해요.,16
식당 테이블 수가 어떻게 되나요?,16
테이블 수가 총 몇 개인지 알려주세요.,16
식당 테이블이 얼마나 되는지 확인할 수 있나요?,16
매장의 테이블 수가 몇 개인가요?,16
테이블 개수 정보를 알 수 있을까요?,16
가게 안에 테이블이 몇 개 설치되어 있나요?,16
야외 테라스나 단독 룸 자리가 있나요?,17
프라이빗 룸이 마련되어 있나요?,17
매장에 야외 테라스가 있나요?,17
개별 룸이 있는지 알려주세요.,17
가게에 단독 룸이 있는지 확인할 수 있나요?,17
야외 테이블이 준비되어 있나요?,17
야외 테라스를 사용할 수 있나요?,17
룸이 따로 있나요?,17
야외 좌석 이용이 가능한지 궁금해요.,17
개인 룸 사용이 가능한가요?,17
야외에서 식사 가능한 공간이 있나요?,17
개인 룸이 있는지 알려주세요.,17
야외 공간이 있는지 알고 싶어요.,17
단독 룸이 몇 개나 있나요?,17
야외 테라스에 좌석은 몇 개나 있나요?,17
야외 테라스 이용 가능한가요?,17
개별 룸 이용 가능한가요?,17
방이 따로 있나요?,17
야외 테라스 자리가 있나요?,17
개별 룸이 따로 마련되어 있나요?,17
테라스에서 식사가 가능한가요?,17
독립된 룸이 있는지 궁금해요.,17
야외 자리 이용이 가능한가요?,17
프라이빗하게 사용할 수 있는 공간이 있나요?,17
테라스 좌석이 따로 있나요?,17
조용히 사용할 수 있는 개별 룸이 있나요?,17
단독으로 사용할 수 있는 공간이 있나요?,17
야외에서 식사 가능한 공간이 있나요?,17
가족이나 단체를 위한 독립된 룸이 있나요?,17
테라스에서 식사가 가능하면 자리 예약할 수 있나요?,17
프라이빗 룸이 몇 개 있는지 알 수 있을까요?,17
야외에서 분위기 좋은 자리를 예약할 수 있나요?,17
테라스 좌석이 있는지 확인 부탁드립니다.,17
개별 룸이 있는지 알려주세요.,17
단체 손님을 위한 별도 룸이 마련되어 있나요?,17
야외 테이블이 몇 개 있는지 알 수 있나요?,17
테라스 자리 예약이 가능한가요?,17
프라이빗한 룸을 예약하고 싶어요.,17
야외 테라스 있나요?,17
룸이 있나요?,17
멤버십 서비스가 있나요? 가입하면 어떤 혜택이 있나요?,18
멤버십에 가입하면 어떤 혜택을 받을 수 있나요?,18
멤버십 가입 방법을 알고 싶어요.,18
멤버십 프로그램이 있는지 알려주세요.,18
멤버십 가입 시 어떤 할인이 제공되나요?,18
멤버십 가입 비용은 얼마인가요?,18
멤버십 혜택을 자세히 설명해주세요.,18
멤버십 등급별 혜택이 어떻게 되나요?,18
멤버십 가입 조건이 있나요?,18
멤버십 서비스 기간은 얼마나 되나요?,18
멤버십 등급이 올라가면 어떤 혜택이 추가되나요?,18
멤버십 서비스에 대해 더 알고 싶어요.,18
멤버십 혜택은 어떤 상품에 적용되나요?,18
멤버십 가입은 온라인으로도 가능한가요?,18
