user,intent_num
포장 주문도 가능한가요?,12
포장 가능한가요?,12
테이크 아웃 가능한가요?,12
싸가는거 돼?,12
집에가서 먹을건데 괜찮지?,12
싸가고 싶은데 가능해?,12
집에 가서 먹으려는데 가능하죠?,12
배달 주문도 가능한가요?,12
배달 가능한가요?,12
배달 되나요?,12
배달 시키고 싶은데 가능하죠?,12
픽업 가능한가요?,12
픽업 주문 되나요?,12
테이크 아웃 되죠?,12
픽업 되죠?,12
배달 주문 받으시나요?,12
배달 되는지 알려줄 수 있어?,12
배달 가능한지 알려줄래요?,12
포장 주문 가능한가요?,12
포장 되나요?,12
포장 가능한지 알려줄래?,12
포장 가능해?,12
포장 주문 가능한지 알려줄 수 있나요?,12
포장 되는지 말해줄래?,12
포장 가능한가요?,12
포장 주문 되나요?,12
포장 주문 가능할까요?,12
포장 주문 되는지 알려줘,12
포장 주문 가능해?,12
포장 주문 가능할까?,12
포장 서비스 제공 되나요?,12
싸가는거 가능해?,12
싸갈 수 있어?,12
테이크 아웃 가능해?,12
테이크 아웃 되나요?,12
싸갈 수 있나요?,12
테이크 아웃 되는지 알려줄래요?,12
테이크 아웃 가능한가요?,12
매장에서 식사 가능하죠?,12
매장에서 먹으려는데 되나요?,12
여기서 먹고 가도 되죠?,12
매장 주문 되나요?,12
가게에서 먹을 수 있나요?,12
내점 주문 되죠?,12
매점 안에서 먹는거 가능하죠?,12
이거 남은거 싸가고 싶은데 가능한거지?,12
집에 가서 먹으려는데 가능하죠?,12
택배로 배달 주문을 넣어서 받는게 가능한가요?,12
배달앱을 사용해서 주문 가능한가요?,12
배달로 하면 얼마나 시간이 걸리나요?,12
내점으로 먹고가고 싶은데 가능하죠?,12
테이크 아웃으로 미리 주문하는거 되나요?,12
오늘 점심에 제가 갈건데 픽업 되는거 맞죠?,12
이따 갈건데 픽업 되나요?,12
지금 포장 주문 가능한가요?,12
안녕,46
안녕하세요,46
"오, 너가 전화응대봇이구나 반가워.",46
반갑습니다.,46
"어, 안녕!",46
전화응대봇이죠? 만나서 반가워요.,46
여보세요?,46
"아, 너가 AI 봇이구나, 반갑다!",46
"안녕하세요, 잘 부탁드려요.",46
헬로우~,46
"반가워요, 전화응대봇님.",46
오랜만이에요.,46
"안녕, 오늘 잘 지냈어?",46
너랑 이야기하게 돼서 기뻐.,46
하이!,46
안녕하십니까.,46
만나서 반갑습니다.,46
"오, 이런 서비스가 있군요. 안녕하세요.",46
"응, 안녕.",46
전화응대 봇이죠? 처음 뵙겠습니다.,46
"오랜만에 인사드려요, 안녕하세요.",46
"어, 안녕하세요, 너랑 처음 통화하네요.",46
"헬로, 여기 맞나요?",46
너랑 이야기 시작하기 전에 인사할게. 안녕.,46
여보세요? 인공지능 봇이죠? 반가워요.,46
"처음 통화하는데, 안녕하세요.",46
오늘은 네가 도와주는 거 맞아? 반갑다.,46
"하이, 너의 도움을 기대하고 있어.",46
"어, 안녕! 넌 진짜 인공지능 맞아?",46
"여보세요, 만나서 반가워요.",46
"안녕, 너랑 대화해보고 싶었어.",46
"어, 안녕하세요!",46
"오, 이게 AI 응대봇이구나. 안녕!",46
만나서 반가워.,46
"여보세요, 너가 응대해주는 거야?",46
처음 만나네. 안녕!,46
"오늘도 잘 부탁해, 안녕!",46
"오, 새로운 친구 만나서 좋네. 안녕!",46
"인공지능 전화응대봇, 반갑습니다.",46
반갑다. 잘 부탁해.,46
안녕? 너 정말 대화할 수 있는 거야?,46
"오, 안녕! 네가 나 도와줄 거지?",46
"헬로, AI 친구야.",46
안녕하십니까. 오늘도 도와주실 거죠?,46
"반갑습니다, 처음 통화하는 거 같네요.",46
"어이, AI야. 안녕.",46
"오, 너랑 얘기하게 되다니! 안녕.",46
오늘 기분 좋아 보이네. 안녕!,46
"어, 반가워. 여기 맞지?",46
처음이지만 인사부터 할게. 안녕!,46
"이야, 너 되게 똑똑하대. 안녕.",46
"하이, 오늘은 무슨 도움 받을 수 있어?",46
"인공지능 전화라니, 신기하네. 안녕하세요.",46
여보세요? 목소리 진짜 좋네! 안녕!,46
처음부터 이렇게 친절하네. 반가워요.,46
하이! 너랑 대화하는 게 재미있겠어.,46
"오, AI 전화응대 시스템이구나. 반갑다!",46
오늘도 잘 부탁한다. 안녕!,46
"아, 너 AI 봇이구나. 반가워.",46
"어, 안녕? 이름은 뭐야?",46
휴무일을 상세하게 알려줄래요?,20
매장의 영업시간과 휴무일을 자세히 알려주세요.,20
영업시간과 휴무일이 매월 달라지나요?,20
영업시간과 휴무일이 시즌마다 변동되나요?,20
영업시간이 조정될 때는 공지가 있나요?,20
명절 휴무일은 며칠인가요?,20
공휴일마다 영업 여부가 달라지나요?,20
운영시간과 휴무일은 사전에 공지되나요?,20
긴급 상황 발생 시 휴무일이 생기나요?,20
매장의 영업시간 변경은 어디서 확인할 수 있나요?,20
매장의 영업 종료 시간은 고정인가요?,20
특정 날은 일찍 닫는 경우가 있나요?,20
정기적인 휴무일 공지는 어디서 확인하나요?,20
매장 운영시간은 휴무일 공지와 함께 제공되나요?,20
정기적인 휴무일 공지는 어디서 확인하나요?,20
시즌별 영업시간은 매년 동일한가요?,20
공휴일에는 연장 운영을 하나요?,20
영업시간이 확장되거나 단축되는 경우가 있나요?,20
휴무일이 갑자기 변경될 수 있나요?,20
특정 계절에는 영업시간이 바뀌나요?,20
새해 첫 영업일은 언제인가요?,20
특정 휴일에는 연장 운영을 하나요?,20
영업일은 어디서 공식적으로 확인할 수 있나요?,20
영업시간 변경 공지는 어떻게 받나요?,20
매장 운영 일정을 사전에 확인할 수 있나요?,20
시즌별로 운영 시간이 다르게 적용되나요?,20
매장 쉬는 날을 자세히 알려줄래?,20
가게 언제 쉬는지 자세히 알려줄래?,20
매장 휴무일에 대해 상세히 알려줄 수 있나요?,20
가게 휴무에 대해 상세히 알려줄 수 있나요?,20
매장 영업 시간에 대해 추가적으로 알려줄 수 있나요?,20
매장 영업 시간에 대해 상세히 알려줄 수 있나요?,20
매장 영업 시간에 대해 자세히 알려줄래?,20
명절 전날에는 영업시간이 변경되나요?,20
특정 시즌이나 이벤트 기간에 영업시간이 늘어나나요?,20
공휴일에는 모든 매장이 동일한 운영시간을 따르나요?,20
매장의 긴급 휴무는 어떻게 확인할 수 있나요?,20
연말이나 연초에 매장 운영시간이 달라지나요?,20
주말과 평일의 영업시간이 다른가요?,20
매장의 정기 휴무일은 매달 동일하게 유지되나요?,20
지역별로 영업시간이 상이한 경우가 있나요?,20
휴무일 변경 시 사전 알림은 며칠 전에 제공되나요?,20
영업시간 변경 알림은 매장 방문 외에 어디에서 확인할 수 있나요?,20
휴무일이 갑자기 변경되면 어디서 확인하나요?,20
겨울에는 영업시간이 바뀌나요?,20
특정 휴일에는 운영을 안하나요?,20
영업일은 어디서 확인할 수 있나요?,20
영업 시간이 언제인가요?,16
가게 영업시간 알려줘,16
언제까지 영업하시나요?,16
영업 시간을 알 수 있나요?,16
영업 시간 알려줄래,16
영업 시간이 어떻게 돼?,16
가게 영업 시간 알려줄 수 있어?,16
매장 영업 시간이 어떻게 되나요?,16
매장 영업 시간 알려줘,16
매장 운영 시간 알려줘,16
영업시간 어떻게 되나요?,16
영업시간은 언제 인가요?,16
영업시간을 알 수 있나요?,16
현재 영업 시간을 알 수 있나요?,16
현재 가게 영업 시간 알려줄래?,16
현재 매장 영업 시간 알려줘,16
가게 영업 언제까지 해?,16
영업시간 언제까지야?,16
영업시간 알려줄 수 있니?,16
매장 영업시간이 어떻게 돼?,16
가게 영업시간이 어떻게 되는지 말해줄 수 있니?,16
가게 운영 시간 알려줄래?,16
가게 운영 시간은 언제야?,16
매장 운영 시간 알려줘.,16
영업 시간 알려줄 수 있어?,16
영업 시간을 대략적으로 알 수 있을까?,16
가게 영업시간 대충 알려줘,16
가게 영업 언제 해?,16
매장 운영 시간 알 수 있을까?,16
운영 시간 알려줘봐,16
가게 영업 시간 어떻게 돼?,16
매장 영업 일정이 있니?,16
가게 영업 일정 알려줘,16
영업시간은 언제부터 언제까지인가요?,16
영업시간이 몇시부터 몇시까지인지 알 수 있나요?,16
영업시간이 언제부터 언제까지인지 정확하게 알 수 있나요?,16
영업시간이 자세하게 어떻게 되는지 알 수 있나요?,16
영업시간은 몇시부터 몇시까지로 기재되어 있나요?,16
영업시간은 몇시부터인가요?,16
오늘 영업 시작은 몇 시야?,16
오늘 몇 시까지 운영해?,16
오늘 몇 시에 영업 마감해?,16
가게 몇 시에 열어?,16
오늘 몇 시에 가게 닫아?,16
오늘 몇 시에 문 닫아?,16
오늘 몇 시에 영업 시작해?,16
영업 종료 시간 알려줄래?,16
영업 마감 시간 알려줘.,16
오늘 가게 문 닫는 시간은?,16
매장 여는 시간은 언제야?,16
영업 시작 시간 알려줘.,16
매장 열고 닫는 시간은?,16
매장 영업 시간을 자세히 알 수 있을까?,16
오픈 시간 알려줘,16
마감 시간 알려줘,16
매장 열고 닫는 시간 정확하게 알려줘라,16
언제부터 언제까지 매장 운영하는지 자세히 알려줄래?,16
몇시부터 몇시까지 열어?,16
매장 운영 시간 정확하게 알려줘,16
가게 운영 시간 정확하게 알려줘,16
매장은 오전에 여나요 오후에 여나요?,16
매장이 밤에도 여나요?,16
매장은 아침에 여나요?,16
매장이 오전 오후 정확히 몇시에 여나요?,16
영업 시간이 언제인가요?,16
평일 가게 영업시간 알려줘,16
라스트 오더는 몇시까지 인가요?,16
주말 영업 시간을 알 수 있나요?,16
오늘의 영업 시간 알려줄래,16
내일 저녁에 가는데 가게 영업 시간 알려줄 수 있어?,16
매장 영업 시간이 어떻게 되나요?,16
매장 영업 시간은 언제 까지인지,16
매장 운영 시간 알려줘,16
영업시간 어떻게 되나요?,16
오전 영업시간은 언제부터 인가요?,16
오전 영업시간을 알 수 있나요?,16
현재 영업 시간을 알 수 있나요?,16
현재 가게 영업 시간 알려줄래?,16
야외 테라스나 단독 룸 자리가 있나요?,32
프라이빗 룸이 마련되어 있나요?,32
매장에 야외 테라스가 있나요?,32
개별 룸이 있는지 알려주세요.,32
가게에 단독 룸이 있는지 확인할 수 있나요?,32
야외 테이블이 준비되어 있나요?,32
야외 테라스를 사용할 수 있나요?,32
룸이 따로 있나요?,32
야외 좌석 이용이 가능한지 궁금해요.,32
개인 룸 사용이 가능한가요?,32
야외에서 식사 가능한 공간이 있나요?,32
개인 룸이 있는지 알려주세요.,32
야외 공간이 있는지 알고 싶어요.,32
단독 룸이 몇 개나 있나요?,32
야외 테라스에 좌석은 몇 개나 있나요?,32
야외 테라스 이용 가능한가요?,32
개별 룸 이용 가능한가요?,32
방이 따로 있나요?,32
야외 테라스 자리가 있나요?,32
개별 룸이 따로 마련되어 있나요?,32
테라스에서 식사가 가능한가요?,32
독립된 룸이 있는지 궁금해요.,32
야외 자리 이용이 가능한가요?,32
프라이빗하게 사용할 수 있는 공간이 있나요?,32
테라스 좌석이 따로 있나요?,32
조용히 사용할 수 있는 개별 룸이 있나요?,32
단독으로 사용할 수 있는 공간이 있나요?,32
야외에서 식사 가능한 공간이 있나요?,32
가족이나 단체를 위한 독립된 룸이 있나요?,32
테라스에서 식사가 가능하면 자리 예약할 수 있나요?,32
프라이빗 룸이 몇 개 있는지 알 수 있을까요?,32
야외에서 분위기 좋은 자리를 예약할 수 있나요?,32
테라스 좌석이 있는지 확인 부탁드립니다.,32
개별 룸이 있는지 알려주세요.,32
단체 손님을 위한 별도 룸이 마련되어 있나요?,32
야외 테이블이 몇 개 있는지 알 수 있나요?,32
테라스 자리 예약이 가능한가요?,32
프라이빗한 룸을 예약하고 싶어요.,32
야외 테라스 있나요?,32
룸이 있나요?,32
단독 룸이 있나요?,32
테라스 자리가 있을까요?,32
독립된 공간이 있나요?,32
창가 자리를 앉을수 있을까요?,32
가장 구석자리를 사용할수 있을까요?,32
독립된 룸이 준비되어 있나요?,32
야외 자리가 따로 마련되어 있나요?,32
프라이빗한 공간을 사용할 수 있는지 알고 싶어요,32
테라스 좌석은 따로 마련되어 있나요?,32
조용한 환경에서 사용할 수 있는 개별 룸이 있나요?,32
단독으로 사용할 수 있는 공간이 있나요?,32
야외에서 식사가 가능한 자리가 있나요?,32
가족이나 단체를 위한 독립된 룸이 마련되어 있나요?,32
테라스에서 식사를 하려면 예약이 필수인가요?,32
프라이빗 룸은 몇 개가 준비되어 있나요?,32
야외 테라스를 사용할 수 있나요?,32
맵기 조절이 가능한가요?,2
메뉴의 맵기를 조절할 수 있나요?,2
짜장면에 선택사항이나 옵션이 있나요?,2
짜장면에 탕수육 추가하면 얼마야?,2
탕수육이 포함된 세트 메뉴가 있을까요?,2
탕수육 소스는 따로 나오나요?,2
짜장면에 면 추가 가능한가요?,2
3인분 메뉴 있나요?,2
3인분부터 무엇이 가능할까요?,2
메뉴는 몇 개까지 주문 가능한지 알려줄래요?,2
몇 개 까지 주문 돼?,2
짬뽕에 고기 추가할 수 있나요?,2
세트 메뉴에는 어떤 음료가 포함되나요?,2
탕수육 소스는 달콤한 맛과 매운 맛 중 선택 가능한가요?,2
짜장면에 달걀 추가는 무료인가요?,2
짬뽕 국물만 추가로 받을 수 있나요?,2
탕수육은 부드러운 고기로 만들어지나요?,2
짜장면과 짬뽕 반반 메뉴도 있나요?,2
세트 메뉴는 몇 인분 기준인가요?,2
탕수육을 반반 소스로 주문할 수 있나요?,2
짜장면을 매운 버전으로 주문 가능해요?,2
짬뽕의 매운맛 조절이 가능한가요?,2
탕짜면에 선택 가능한 옵션이 있나요?,2
짜장면과 짬뽕 사이즈 변경 가능한가요?,2
세트 메뉴에서 밥 추가는 무료인가요?,2
탕수육이 튀긴 상태로 바로 나오는 건가요?,2
짬뽕 해물은 종류를 선택할 수 있나요?,2
짜장면에 밥 추가 주문이 가능한가요?,2
탕수육 대자에 몇 인분 정도가 포함되나요?,2
짬뽕에 고기 대신 해물로 바꿀 수 있나요?,2
탕수육 소스를 덜 달게 해달라고 요청할 수 있나요?,2
세트 메뉴를 나눠서 포장할 수 있나요?,2
짜장면을 기름지지 않게 조리 가능할까요?,2
탕수육 고기 비율은 어떻게 되나요?,2
짜장면 위에 올라가는 재료를 선택할 수 있나요?,2
짬뽕 면을 쌀국수로 바꿀 수 있나요?,2
탕수육 고기가 부드럽나요?,2
초밥 신선한가요?,2
면류 뭐 팔아?,2
면류 뭐 있는지 알려줘,2
면은 뭐 있어?,2
면 종류 알려줘,2
면 뭐 팔아,2
반반메뉴 뭐 있어?,2
반반메뉴 뭐 팔아?,2
반반메뉴 종류 알려줘봐,2
반반메뉴 뭐 있는지 알려줘,2
반반메뉴 몇 개만 알고 싶은데 말해줄래?,2
밥류 뭐 팔아?,2
밥 뭐 팔아,2
밥 어떤거 있는지 알려줘,2
밥 종류 알려줘,2
밥은 뭐 있어?,2
사이드 뭐 있는지 알려줘,2
사이드 메뉴 뭐 팔아?,2
사이드 메뉴 뭐 있어?,2
사이드 종류 알려줘봐,2
사이드 뭐 있어?,2
세트메뉴 종류 알려줘,2
세트메뉴 뭐 팔아?,2
세트메뉴 뭐 있어?,2
세트 뭐 있어?,2
세트 뭐 파는지 알려줘봐,2
주류 종류 뭐 있어?,2
술 종류 뭐야?,2
술 뭐 팔아?,2
주류 뭐 있어?,2
술 뭐 있는지 알려줘,2
튀김 종류 뭐 있어?,2
튀김류 뭐 팔아?,2
튀김류는 뭐뭐가 있어?,2
튀김 뭐 파는지 알려줘,2
튀김은 어떤거 파는데?,2
팬케이크는 두꺼운 편인가요?,2
우동 국물은 짠 편인가요?,2
덮밥은 소스를 따로 줄 수 있나요?,2
와플은 크림이 포함되나요?,2
짜장밥은 너무 비싼데 좀 싼 메뉴는 없나?,2
아니 너희 짜장에 들어가는 고기는 얼마정도냐고,2
짬뽕에 갑각류가 들어가나요?,2
볶음밥에 계란이 들어가는지 안들어가는지 알고싶어,2
포장 가능한 메뉴중에서 사이드는 뭐있어? 춘권같은거 있어?,2
튀김류에서 가장싼건 얼마정도하냐? 탕수육이 가장 싼가?,2
가장 싼 술은 뭐야? 소주도 있나?,2
탕수육 반접시만 시키고 싶은데 얼마에요?,2
고추짬뽕에 들어가는 고추는 어느나라꺼야?,2
짜장에 들어가는 춘장은 어느지역에서 만든거야?,2
여기 짬뽕의 면은 공장에서 만든면인가?,2
"그냥 짜장밥이 너무 별로라서 그런데, 쌀 유통기한좀 봐줘",2
짬뽕에 홍합이 들어가나? 그걸 못먹어서,2
고기짬뽕밥에 고기는 돼지 고기야?,2
그냥 단팥춘권의 재료 원산지 표시를 다 보고싶어,2
탕수육은 전분으로 튀기나 아니면 튀김가루로 튀기나?,2
짜장면에 면을 따로 주문하고 싶어 짜장따로 면따로,2
탕수육 대자는 몇 명이서 먹을 수 있어?,2
짬뽕에 고기 대신 해물로 바꿔줘,2
탕수육 소스를 찍어 먹을 수 있게 해줘,2
멘보샤 처럼 사이드만 주문하는 것도 있어?,2
짜장면의 면 종류를 내가 원하는 면으로 바꿀 수 있어?,2
곱빼기가 되는 음식은 뭐가 있어?,2
탕수육 소스는 어떤 과일 베이스인가요?,2
짜장면에 계란 후라이도 기본으로 주시나요?,2
콜라는 뭐뭐가 있어?,2
군만두 하나에 몇 피스야?,2
군만두 하나에 몇 피스야?,2
짜장밥에 국물도 같이 줘?,2
탕수육 소자로도 팔아요?,2
탕수육 반접시만 주문할 수 있어요?,2
알찬 미니탕수육 세트에 짜장말고 짬뽕으로 주문할 수 있어요?,2
고기짬뽕에 들어가는 고기는 돼지고기에요 아니면 소고기에요?,2
쟁반짜장은 1인분씩 따로 포장 가능해요?,2
제가 새우 알레르기가 있어서 그러는데 짬뽕에 새우도 들어가요?,2
2인 세트는 얼마나 할인해주는거에요?,2
기본 제공되는 단무지는 얼마나 줘요?,2
공기밥은 기본 제공 안해줘요?,2
치킨반반탕슉의 치킨은 양념치킨인가요?,2
메뉴에 대한 상세 정보를 어디서 볼 수 있나요?,2
메뉴 관련 추가 정보를 받을 수 있나요?,2
상품 정보를 더 알고 싶어요.,2
이 메뉴는 어떤 특징이 있나요?,2
더 자세한 설명은 어디서 확인할 수 있나요?,2
상품에 대한 추가 자료가 있나요?,2
QR 코드로 상세 정보를 받을 수 있나요?,2
이 상품의 상세 설명을 받을 수 있을까요?,2
자세한 내용을 확인하려면 어떻게 해야 하나요?,2
QR 코드로 안내받을 수 있나요?,2
메뉴의 추가 정보를 확인할 방법이 있나요?,2
상점의 정확한 주소를 알려주세요.,27
상점 주소를 알고 싶어,27
매장이 어디 있는지 알려줄래?,27
매장 위치를 알 수 있을까요?,27
상점 위치를 알 수 있을까요?,27
상점이 어디에 있는지 알려줘,27
가게 위치 알려줘,27
가게가 어디에 있는지 알 수 있을까?,27
상점의 정확한 주소가 어떻게 돼?,27
매장의 정확한 주소가 어떻게 되나요?,27
가게의 정확한 주소를 알 수 있나요?,27
상점의 위치가 궁금해요,27
매장의 위치를 알고 싶어요,27
가게 주소를 알려주시겠어요?,27
상점 위치 안내 부탁드려요,27
가게가 있는 곳이 어디예요?,27
가게 위치 확인하고 싶어요,27
가게가 어느 지역에 있는지 알 수 있나요?,27
상점의 위치를 자세히 알고 싶어요,27
상점 주소 알려줄 수 있나요?,27
매장은 어디에 있나요?,27
도로명 주소를 알 수 있나요?,27
방문하려면 어디로 가야하나요?,27
찾아가려는데 주소 알려주세요,27
매장 방문을 위한 주소를 알 수 있나요?,27
여기가 어디니?,27
가게 주소를 알 수 있나요?,27
가게는 어디에 있나요?,27
매장은 어디쯤에 위치하나요?,27
매장은 어디에 위치해있나요?,27
가게 어디야?,27
매장 어디야?,27
어디에 있어?,27
매장 어디니?,27
가게 위치 말해줘,27
매장 위치 어디야,27
상점의 정확한 도로명 주소를 알 수 있을까요?,27
매장의 위치를 알려주세요.,27
근처 지하철역에서 상점까지의 위치를 알 수 있나요?,27
매장이 있는 건물의 이름과 주소를 알려주세요.,27
상점의 상세 주소를 확인할 수 있는 방법이 있나요?,27
상점 주소를 문자나 링크로 받을 수 있나요?,27
현재 위치에서 상점까지의 경로를 알려주세요.,27
매장의 도로명 주소를 알 수 있을까요?,27
네이버 지도에 등록이 되어 있나요?,27
상점 주소와 함께 주차 가능한 위치도 알려줄 수 있나요?,27
상점 위치를 알기 쉽게 설명해 줄 수 있나요?,27
상점 주소를 카카오맵 링크로 받을 수 있을까요?,27
건물 형태는 어떻게 되나요? 방음이 되나요?,33
건물 형태나 방음 여부 알려줄래?,33
건물에 방음은 잘 되나요?,33
매장의 가장큰 공간은 몇 평 정도인가요?,33
매장에 나무 의자가 있나요?,33
매장에 있는 의자는 무슨 재질인가요?,33
매장에 있는 의자는 나무의자 인가요?,33
매장의 인테리어 스타일은 어떤가요?,33
브레이크 타임 있나요?,17
쉬는 시간이 언제인가요?,17
매장 쉬는 시간은요?,17
영업 중단 시간 있나요?,17
브레이크 타임 운영하나요?,17
쉬는 시간 안내 부탁드려요.,17
브레이크 타임 운영 시간 궁금해요.,17
브레이크 타임 안내 부탁드려요,17
브레이크 타임 언제인가요?,17
가게에 브레이크 타임 있어?,17
브레이크 타임 알려줘,17
쉬는 시간 있니?,17
가게에 쉬는시간 어떻게 돼?,17
영업 중간에 브레이크 타임이 있나요?,17
영업 중간에 쉬는 시간이 있나요?,17
쉬는 시간 있나요?,17
매장 영업 쉬는 시간이 있나요?,17
매장이 잠시 쉬는 때가 있나요?,17
점심과 저녁 사이 쉬는 시간이 있나요?,17
브레이크 타임 언제야?,17
브레이크 타임 알려줄 수 있어?,17
영업을 중단하는 시간대가 있나요?,17
브레이크 타임이 매일 고정인가요?,17
쉬는 시간 알려줘,17
쉬는 때가 언제야?,17
브레이크 타임 있지?,17
매장 브레이크 타임 알려줘,17
브레이크 타임이 몇 시부터 몇 시까지인가요?,17
브레이크 타임 자세히 알려줘,17
자세한 브레이크 타임 알려주세요,17
브레이크 타임은 정확히 몇 시에 시작하나요?,17
브레이크 타임은 몇 시부터 시작하나요?,17
몇 시부터 영업 중단되나요?,17
점심 이후 브레이크 타임은 몇 시인가요?,17
매장 쉬는 시간 시작은 몇 시인가요?,17
브레이크 타임은 정확히 언제 시작되나요?,17
매장 영업이 멈추는 시간은 몇 시인가요?,17
브레이크 타임이 시작되는 시각을 알려주세요.,17
점심 이후 영업이 중단되는 시각은 언제인가요?,17
매장 영업이 멈추는 시각은요?,17
브레이크 타임이 정확히 언제부터인지 궁금합니다.,17
영업이 중단되는 시각은 몇 시인가요?,17
매장 운영이 멈추는 시각을 알려주세요.,17
브레이크 타임이 시작되는 시각이 궁금합니다.,17
식사 주문이 불가능한 시각은 몇 시부터인가요?,17
운영 중단이 몇 시부터인지 알려주세요.,17
브레이크 타임은 정확히 몇시부터 시작해요?,17
브레이크 타임은 몇시에 끝나나요?,17
브레이크 타임이 종료되는 시간을 정확히 알고 싶어요,17
브레이크 타임이 시작하는 시간을 정확히 알고 싶습니다,17
쉬는 시간은 몇시 시작이야?,17
쉬는 시간은 몇시에 끝나?,17
쉬는 시간이 시작하고 끝나는 시간을 알려줘,17
매장 쉬는 시간 몇시부터야?,17
매장 쉬는 시간 몇시에 끝나는지 알려줘,17
매장 영업 중단하는 시간이 정확히 몇시부터야?,17
브레이크 타임은 몇시에 끝나는거야?,17
매장의 쉬는 시간을 정확하게 알고 싶어,17
매장 브레이크 타임을 정확하게 알 수 있을까?,17
가게 브레이크 타임 몇시부터 몇시까지야,17
가게 쉬는 시간 몇시부터야?,17
가게에 쉬는시간 어떻게 돼?,17
영업 중간에 브레이크 타임이 있나요?,17
영업 중간에 쉬는 시간이 있나요?,17
재료준비 기간이 있나요?,17
매장 영업 쉬는 시간이 있나요?,17
몇시부터 매장이 잠시 쉬나요?,17
점심과 저녁 사이 쉬는 시간이 있어?,17
브레이크 타임 언제야?,17
브레이크 타임 알려줄 수 있어?,17
영업을 중단하는 시간대가 있나요?,17
브레이크 타임이 매일 고정인가요?,17
점심이후 쉬는 시간 알려줘,17
그쪽은 쉬는 때가 언제야?,17
브레이크 타임은 몇시부터죠?,17
배달비는 얼마인가요?,23
배달비 얼마인지 알려줄래?,23
배달비가 따로 있나요?,23
배달 비용 알려줄래?,23
배달 시키려는데 배달비 얼마야?,23
배달팁이 따로 있나요?,23
배달팁은 얼마인가요?,23
배달팁이 얼마야?,23
배달 비용 알려줄 수 있나요?,23
배달비를 알려줄 수 있나요?,23
배달팁을 알려줄 수 있나요?,23
최소 주문 금액은 얼마인가요?,23
최소 주문 금액이 있나요?,23
최소 주문 금액을 알려줘,23
최소 주문 금액이 얼마인지 알 수 있을까?,23
최소 주문 금액을 알려줘,23
배달주문하려면 최소한으로 시켜야하는 금액이 얼마야?,23
배달시키려면 얼마나 시켜야해?,23
배달 시킬건데 최소 주문금액은 얼마야?,23
배달 주문시 최소 주문 금액은 얼마인지 알려줄래?,23
배달 시킬 때 얼마나 시켜야하는지 알려줘,23
배달비는 얼마인가요?,23
최소 주문 금액은 얼마부터 가능한가요?,23
배달하려면 최소 얼마를 주문해야 하나요?,23
최소 주문 금액 알려줘,23
배달비 얼마야?,23
배달비 얼마인지 알 수 있나요?,23
배달비와 최소 주문 금액이 궁금해요.,23
최소 주문 금액은 얼마에서 얼마인가요?,23
최소 주문 금액이 어떻게 되는지 알 수 있나요?,23
배달하려면 얼마 이상 주문해야 하나요?,23
배달 주문하려면 최소 금액이 얼마인가요?,23
배달을 시키려면 최소 얼마부터 주문 가능한가요?,23
배달비는 어떻게 되나요?,23
배달하려면 몇 원 이상 주문해야 하나요?,23
배달 최소 주문 금액을 어디서 확인할 수 있나요?,24
10분 내로 배달 되나요?,24
배달 하는데 얼마나 걸리는지 알 수 있나요?,24
배달 요청할 때 안되는게 있을까요?,24
배달 요청시 주의 사항이 있을까요?,24
배달 요청할 때 가능한게 뭐가 있니?,24
10분 내로 배달 되나요?,24
배달 하는데 얼마나 걸리는지 알 수 있나요?,24
배달 요청할 때 안되는게 있을까요?,24
배달 요청시 주의 사항이 있을까요?,24
배달 요청할 때 가능한게 뭐가 있니?,24
배달 주문하려면 최소 주문비용이 얼마나 되는지 알려주세요.,23
배달비는 거리에 따라 달라지나요?,24
배달비는 따로 부과되나요?,24
배달비와 최소 주문 금액 조건을 알려주세요.,24
배달비가 지역마다 다른가요?,24
최소 주문 금액이 충족되지 않으면 어떻게 되나요?,24
배달비와 관련된 세부 사항을 알고 싶어요.,24
배달비 할인 혜택이 있나요?,24
최소 주문 금액을 충족해야만 배달이 가능한가요?,24
배달비가 어떻게 책정되나요?,24
배달 가능 여부를 어떻게 확인할 수 있나요?,24
배달 지역 외 지역에서도 추가 요금을 내면 배달되나요?,24
회사 주소로도 배달이 가능한가요?,24
아파트 단지 내까지 배달해 주나요?,24
배달 지역이 확장될 예정인가요?,24
정기적으로 배달 가능 지역이 업데이트되나요?,24
비 오는 날 배달 지역에 변경 사항이 생기나요?,24
배달 가능 지역은 어디서 확인할 수 있나요?,24
특정 동네는 배달이 제한되나요?,24
배달 지역에 따라 추가 요금이 발생하나요?,24
배달 가능 지역은 매장마다 다른가요?,24
배달 거리에 따른 요금 추가가 있나?,24
배달이 밀리면 보상을 받을 수 있나?,24
우리동네 배달하는데 1층에서 서로 만나는 식으로 할 수 있나요?,24
어디까지 배달 되는지 알려줘,22
배달 가능한 지역을 알려줄 수 있나요?,22
배달 되는 지역 말해줘,22
가게에서 어디까지 배달 돼?,22
배달 되는 지역을 알려줄 수 있어?,22
배달 되는 지역을 알려줄래?,22
배달 어디까지 가능한지 알려줄래?,22
배달 되는 지역이 어디인가요?,22
지금 주문하려고 하는데 배달 되는지 거리 좀 알려줄래요?,22
배달 가능 지역인지 확인 좀 부탁드려요.,22
배달 가능 범위를 알려주세요.,22
배달 가능한 거리 기준이 있나요?,22
배달 가능한 반경은 몇 km인가요?,22
매장에서 배달할 수 있는 최대 거리는 몇 km인가요?,22
